ADMINISTRADORA;TIPO CARTAO;PARCELAMENTO;DATA DA VENDA;DATA RECEBIMENTO; VALOR ;BANDEIRA;PARCELAS;LANCAMENTO;CNPJ
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,98;MASTERCARD          ;1/2;27762255;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,98;MASTERCARD          ;2/2;27762256;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;MASTERCARD          ;1/1;27762259;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;56,62;MASTERCARD          ;2/3;27757812;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;56,62;MASTERCARD          ;3/3;27757813;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;56,64;VISA                ;1/3;27752062;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,99;VISA                ;1/4;27762274;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,99;VISA                ;2/4;27762275;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;24,99;VISA                ;3/4;27762276;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;24,99;VISA                ;4/4;27762277;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;49,96;VISA                ;1/1;27762283;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/1;27762304;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;VISA                ;1/1;27762319;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,92;VISA ELECTRON;1/1;27762320;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27762349;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,98;VISA                ;1/2;27762354;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,98;VISA                ;2/2;27762355;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,88;VISA ELECTRON;1/1;27762363;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;79,96;VISA                ;1/2;27762368;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;79,96;VISA                ;2/2;27762369;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;189,96;MAESTRO             ;1/1;27762371;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,96;MAESTRO             ;1/1;27762374;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;79,98;VISA                ;1/2;27762389;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;79,98;VISA                ;2/2;27762390;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;239,92;VISA                ;1/1;27762391;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27762397;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27762404;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,98;VISA                ;1/2;27762427;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,98;VISA                ;2/2;27762428;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,92;MAESTRO             ;1/1;27762429;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;VISA ELECTRON;1/1;27762443;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;209,92;MAESTRO             ;1/1;27762446;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;56,71;MASTERCARD          ;1/4;27762454;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;56,71;MASTERCARD          ;2/4;27762455;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;56,71;MASTERCARD          ;3/4;27762456;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;56,71;MASTERCARD          ;4/4;27762457;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27762458;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;MAESTRO             ;1/1;27762460;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27762462;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,96;VISA                ;1/2;27762468;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,96;VISA                ;2/2;27762469;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;159,96;VISA ELECTRON;1/1;27762471;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;34,98;MASTERCARD          ;1/4;27762475;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;34,98;MASTERCARD          ;2/4;27762476;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;34,98;MASTERCARD          ;3/4;27762477;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;34,98;MASTERCARD          ;4/4;27762478;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;MAESTRO             ;1/1;27762480;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,92;MAESTRO             ;1/1;27762508;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;39,99;MASTERCARD          ;1/4;27762509;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,99;MASTERCARD          ;2/4;27762511;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;39,99;MASTERCARD          ;3/4;27762512;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;39,99;MASTERCARD          ;4/4;27762513;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;129,96;VISA ELECTRON;1/1;27762531;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;56,64;VISA                ;2/3;27752063;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;56,64;VISA                ;3/3;27752064;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;56,64;MASTERCARD          ;1/3;27757811;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;41,22;MASTERCARD          ;1/4;27762536;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;41,22;MASTERCARD          ;2/4;27762537;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;41,22;MASTERCARD          ;3/4;27762539;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;41,22;MASTERCARD          ;4/4;27762540;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;VISA ELECTRON;1/1;27762541;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;139,26;VISA ELECTRON;1/1;27762550;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,92;VISA ELECTRON;1/1;27762553;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27762556;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27762567;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,98;MASTERCARD          ;1/2;27762579;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,98;MASTERCARD          ;2/2;27762580;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;69,96;MASTERCARD          ;1/1;27762585;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;MAESTRO             ;1/1;27762586;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;VISA ELECTRON;1/1;27762590;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;VISA                ;1/1;27762594;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;50,09;MASTERCARD          ;1/4;27762605;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;50,06;MASTERCARD          ;2/4;27762606;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;50,06;MASTERCARD          ;3/4;27762607;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;50,06;MASTERCARD          ;4/4;27762608;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;89,96;VISA                ;1/1;27762619;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;64,92;MAESTRO             ;1/1;27762625;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,90;VISA ELECTRON;1/1;27762626;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;VISA                ;1/1;27762635;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;56,65;VISA                ;2/3;27753358;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;56,65;VISA                ;3/3;27753360;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;56,65;MASTERCARD          ;2/3;27759701;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,98;VISA                ;1/2;27762655;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,98;VISA                ;2/2;27762656;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;49,96;VISA                ;1/2;27762666;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;49,96;VISA                ;2/2;27762667;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27762671;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;242,88;MAESTRO             ;1/1;27762675;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27762679;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27762682;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;119,97;MASTERCARD          ;1/4;27762719;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;119,97;MASTERCARD          ;2/4;27762720;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;119,97;MASTERCARD          ;3/4;27762721;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;119,97;MASTERCARD          ;4/4;27762722;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;VISA ELECTRON;1/1;27762725;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;49,99;VISA                ;1/4;27762735;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;49,99;VISA                ;2/4;27762736;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;49,99;VISA                ;3/4;27762737;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;49,99;VISA                ;4/4;27762738;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;69,96;VISA ELECTRON;1/1;27762739;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;139,92;VISA ELECTRON;1/1;27762740;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;125,84;VISA                ;1/1;27762742;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;VISA ELECTRON;1/1;27762743;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;86,88;ELO                 ;1/1;27762756;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;124,96;MASTERCARD          ;1/2;27762758;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;124,96;MASTERCARD          ;2/2;27762759;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27762761;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;159,96;MAESTRO             ;1/1;27762763;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;119,96;MAESTRO             ;1/1;27762764;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;119,88;VISA                ;1/1;27762771;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;MAESTRO             ;1/1;27762773;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;79,96;VISA                ;1/1;27762776;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;VISA ELECTRON;1/1;27762777;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;37,48;MASTERCARD          ;1/4;27762778;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;37,48;MASTERCARD          ;2/4;27762779;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;37,48;MASTERCARD          ;3/4;27762780;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;37,48;MASTERCARD          ;4/4;27762781;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27762796;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;109,96;VISA                ;1/1;27762798;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;VISA ELECTRON;1/1;27762799;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;559,84;VISA ELECTRON;1/1;27762807;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;VISA ELECTRON;1/1;27762809;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,96;MAESTRO             ;1/1;27762823;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27762824;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,96;VISA ELECTRON;1/1;27762825;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;26,48;MASTERCARD;1/2;27762843;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;26,48;MASTERCARD;2/2;27762844;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;30,00;VISA                ;1/1;27762849;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;286,88;MAESTRO             ;1/1;27762850;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;59,98;VISA                ;1/2;27762851;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;59,98;VISA                ;2/2;27762852;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;50,00;VISA ELECTRON;1/1;27762853;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,88;VISA ELECTRON;1/1;27762854;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,96;MAESTRO             ;1/1;27762862;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;MAESTRO             ;1/1;27762873;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;189,92;VISA                ;1/1;27762875;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;104,92;MAESTRO             ;1/1;27762881;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,98;MASTERCARD          ;1/2;27762882;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,98;MASTERCARD          ;2/2;27762883;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;49,96;MASTERCARD          ;1/1;27762888;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;56,65;MASTERCARD          ;3/3;27759702;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;56,66;VISA                ;1/3;27753356;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;56,66;MASTERCARD          ;1/3;27759699;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;20,00;VISA ELECTRON;1/1;27762931;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,92;MAESTRO             ;1/1;27762937;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;MAESTRO             ;1/1;27762939;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;119,92;MAESTRO             ;1/1;27762943;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;VISA ELECTRON;1/1;27762944;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;VISA ELECTRON;1/1;27762947;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;MASTERCARD          ;1/1;27762954;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;34,98;MASTERCARD          ;1/2;27762955;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;34,98;MASTERCARD          ;2/2;27762956;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,94;VISA                ;1/2;27762957;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,94;VISA                ;2/2;27762958;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;159,96;MAESTRO             ;1/1;27762960;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;58,52;MASTERCARD          ;1/3;27755423;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;58,52;MASTERCARD          ;2/3;27755424;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;58,52;MASTERCARD          ;3/3;27755425;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;VISA                ;1/1;27762973;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,99;VISA                ;1/4;27762977;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,99;VISA                ;2/4;27762978;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;29,99;VISA                ;3/4;27762979;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;29,99;VISA                ;4/4;27762980;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,99;MASTERCARD          ;1/4;27762981;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,99;MASTERCARD          ;2/4;27762982;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;24,99;MASTERCARD          ;3/4;27762983;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;24,99;MASTERCARD          ;4/4;27762984;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/4;27762985;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,96;MASTERCARD          ;2/4;27762986;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;29,96;MASTERCARD          ;3/4;27762987;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;29,96;MASTERCARD          ;4/4;27762988;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,96;VISA ELECTRON;1/1;27762990;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;VISA ELECTRON;1/1;27762992;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;VISA                ;1/1;27763018;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;MAESTRO             ;1/1;27763021;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;99,92;ELO                 ;1/1;27763047;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;184,88;VISA                ;1/2;27763049;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;184,88;VISA                ;2/2;27763050;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;159,88;MAESTRO             ;1/1;27763053;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,98;MASTERCARD          ;1/2;27763057;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,98;MASTERCARD          ;2/2;27763058;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;54,98;MASTERCARD          ;1/2;27763062;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;54,98;MASTERCARD          ;2/2;27763063;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;VISA                ;1/1;27763064;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;192,92;MAESTRO             ;1/1;27763073;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,96;VISA ELECTRON;1/1;27763074;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27763075;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;119,96;VISA ELECTRON;1/1;27763078;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,96;VISA ELECTRON;1/1;27763090;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27763092;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;69,96;VISA                ;1/1;27763098;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;63,29;MASTERCARD          ;2/3;27749690;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;63,29;MASTERCARD          ;3/3;27749691;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;63,29;MASTERCARD          ;2/3;27759802;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;VISA                ;1/1;27763113;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;119,92;MAESTRO             ;1/1;27763145;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27763154;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/2;27763155;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,96;MASTERCARD          ;2/2;27763156;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;32,49;MASTERCARD          ;1/4;27763160;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;32,49;MASTERCARD          ;2/4;27763161;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;32,49;MASTERCARD          ;3/4;27763162;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;32,49;MASTERCARD          ;4/4;27763163;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;199,92;MAESTRO             ;1/1;27763164;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27763169;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;169,88;VISA                ;1/1;27763171;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;45,92;MAESTRO             ;1/1;27763172;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;109,96;VISA ELECTRON;1/1;27763173;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;119,97;MASTERCARD          ;1/4;27763174;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;119,97;MASTERCARD          ;2/4;27763175;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;119,97;MASTERCARD          ;3/4;27763176;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;119,97;MASTERCARD          ;4/4;27763177;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;VISA ELECTRON;1/1;27763182;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;109,88;VISA                ;1/1;27763185;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;VISA ELECTRON;1/1;27763187;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;63,29;MASTERCARD          ;3/3;27759803;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;63,30;MASTERCARD          ;1/3;27749689;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;63,30;MASTERCARD          ;2/3;27754979;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;249,92;MAESTRO             ;1/1;27763195;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;39,98;VISA                ;1/2;27763196;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,98;VISA                ;2/2;27763197;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,96;VISA ELECTRON;1/1;27763199;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;49,98;VISA                ;1/2;27763213;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;49,98;VISA                ;2/2;27763214;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,92;VISA ELECTRON;1/1;27763216;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;69,96;MAESTRO             ;1/1;27763221;1,71704E+13
